user,text
nicknak2016,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/s8XoEq3bzP
ValUinBakCA,@SpeakerMcCarthy Wait... you used to believe the orange turd deserved to be impeached! Now you're acting like the l… https://t.co/v11kJ8whVe
BrentBeieler,@SpeakerMcCarthy @RepMichaelGuest George Santos
mediatchr,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/7mKih2kEtg
grandma_grumps,"RT @electMikeHarvey: @SpeakerMcCarthy Charter schools in Florida, are bankrupting public schools.@RonDeSantisFL is adding fuel to that fire…"
grandma_grumps,"RT @pattipetersonny: @SpeakerMcCarthy Sure.  Great idea, Qev! 🙄 #Traitor https://t.co/Lg3BnU1lUB"
HenryKarlsonIII,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/cTHuVanVnY
DWAYNEM80869718,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/IZWgHqc2QB
SeamusDONOVAN6,@SpeakerMcCarthy California IS your State right ???? Anything to say or propose ?? Anything at All ????
donna_henniger,@SpeakerMcCarthy @RepMichaelGuest Somehow I find that hard to believe!
ginasfia,@SpeakerMcCarthy HEY WHAT ARE YOU DOING ABOUT THIS?????????????? @Jim_Jordan @mattgaetz @laurenboebert https://t.co/JNrKfqQthw
johntomlinson,RT @Fuzzy_Fuzzbutt: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
C21stHuman,"@SpeakerMcCarthy MTG supports QAnon, a conspiracy theory that Democrats are pederastic cannibals; spoke at a white… https://t.co/x2Erw2FHI2"
6Gen_Texan,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/OjHh4J6bIO
DenisePeebles7,@SpeakerMcCarthy Kevin McCarthy sold his soul. He is nothing. We all knew he wasn’t the sharpest knife in the drawe… https://t.co/NQfghxmwMW
HiramKinney10,@SpeakerMcCarthy Should be done by now. It’s all for show. You are in on it too. Change my mind.
bone256,@SpeakerMcCarthy Hypocrite
johnandi,@SpeakerMcCarthy @RepMichaelGuest Why are you still there child ?
whathefeu,@SpeakerMcCarthy Are you a proud speaker proud of his new members? Trump made them and you give them power. You are… https://t.co/WLa7Ml5y6j
SallyAc54068838,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/VVX3L8dVbR
Gayezo1,"RT @1jasliz: @SpeakerMcCarthy @SpeakerMcCarthy Please tell us what legislation you have authored or co-sponsored, and/or legislation that y…"
MunstersRebel,@SpeakerMcCarthy Kevin Kevin Kevin why do this? We all know you are but a SINO... Stop pretending mo chara.
habu333,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/2Zd7mNef65
tracygalligan,@SpeakerMcCarthy @RepMichaelGuest GOP Ethics SUCK!
garrettmcse,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/f9ze0i4837
brainlaser,@SpeakerMcCarthy Sooo you realize the guy who lead the investigation into Trump/Russia ties in 2016 is Charles McGo… https://t.co/EeQ0ygH07W
whathefeu,"@SpeakerMcCarthy You can be proud of your new Republican congressmen, sure this one will not be a drag?… https://t.co/dNfIIMgoID"
BrendaE12533541,@SpeakerMcCarthy Tell that to a Governor who thinks he knows what people should study &amp; that they can't have a blac… https://t.co/SQQ0rAlGIn
anthonymango161,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ABG6N5gTE0
Mombity,@SpeakerMcCarthy @kristiwelshies My school choice: PUBLIC SCHOOLS
JuliaTh72947749,RT @BellaRisttaa: @SpeakerMcCarthy But you have George Santos  as a liar. and conman trump lied the entire time he was in office and you ha…
cknPinesburg,"@SpeakerMcCarthy Does that mean after you investigate it all, NOTHING WILL HAPPEN??? Just like Killery, Hunter, FBI… https://t.co/A7ErFhgDTz"
fredlevin5,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hUXwzILK43
mpparker7,RT @DougCongress: @SpeakerMcCarthy @RepMichaelGuest This is like the Joker being appointed to the Gotham City court. Your mentor and his ad…
bone256,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/QJLc2lXUzQ
mpparker7,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/gNkpNgxFpC
ChoinskiMartin,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/OR9NhtuPsC
Gayezo1,RT @ZaleskiLuke: @SpeakerMcCarthy Republicans won’t do anything but try to get trump elected now that they’ve taken the house. Nothing to i…
johnandi,@SpeakerMcCarthy GET OUT NOW BEFORE WE THROW YOU OUT !
BellaRisttaa,"RT @1jasliz: @SpeakerMcCarthy @SpeakerMcCarthy Please tell us what legislation you have authored or co-sponsored, and/or legislation that y…"
susanbenton611,@SpeakerMcCarthy U imply parents aren’t allowed to have a voice if their kids go to public sch.But that’s not the c… https://t.co/aMA7ZeiSBm
BellaRisttaa,RT @bobclendenin: @SpeakerMcCarthy You’re a joke
BellaRisttaa,RT @BaddCompani: @SpeakerMcCarthy LIAR! It is YOU that played politics and let a Criminal off. That ain't happening again cupcake.  https:/…
alfreds74427060,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/T5bvdxKKyd
thewhiten1ggers,@SpeakerMcCarthy I believe in politicians that aren't lying scum.
BellaRisttaa,RT @MaTTFLaMMaBLe: @SpeakerMcCarthy This is the part where Kevin McCarthy has to fellate everyone who made him speaker. https://t.co/lYFsst…
cozgas2851,RT @Valentina_Mari3: @SpeakerMcCarthy Yes.  And public tax dollars should never be used for private schools... Agreed?
BellaRisttaa,RT @ZaleskiLuke: @SpeakerMcCarthy Republicans won’t do anything but try to get trump elected now that they’ve taken the house. Nothing to i…
JMcelvarr,@SpeakerMcCarthy Are you saying you don’t believe that before becoming speaker ??
lyleyarbrough2,@SpeakerMcCarthy Manchin has been bought…no respect!
JohnSmi58680513,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/NWIq1kpHNm
falcocw,@SpeakerMcCarthy You need to deal with mass shootings and stop talking contributions from the NRA. And by 'you' I m… https://t.co/AJQxuad9Nw
sgray1949,@SpeakerMcCarthy Shut up #LyinKevin
ICant70,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/1ysBXSmk7k
BiscuitsMurphy,@SpeakerMcCarthy https://t.co/RG0wBvOH1B
MarsRatz,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/qZRGmz8uVa
Tolerje,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/U1nbC49VaU
ooshdesign,@SpeakerMcCarthy We all really do it is called “ public school “
BCatte1,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/QLeUHsDqwJ
moonlessdong,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/66ngLTS6Hv
MoMan60,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/NqvSTy6FN5
HenryPierzchala,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/0pcN2XYiwm
CPAMath,@SpeakerMcCarthy don't cave in on Swalwell and Schiff. Those deranged losers should never be near power.
KraigeBlock2,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Ewn0B2b4dw
butterfly5069,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/rrFBNBJ2RD
yahalomaki,"@SpeakerMcCarthy No. Democrats stand for the United States not Russia, not Saudi Arabia, not China. Y’all ruined th… https://t.co/fFq4fwIDgX"
BellaRisttaa,RT @BellaRisttaa: @SpeakerMcCarthy But you have George Santos  as a liar. and conman trump lied the entire time he was in office and you ha…
NancyBa28827443,@SpeakerMcCarthy @RepMichaelGuest Guest WILL Reveal Jordan Plan Jan 6 FAKE Electors HIGH CRIME  Americans Witness L… https://t.co/1pjB0xP9if
BellaRisttaa,@SpeakerMcCarthy But you have George Santos  as a liar. and conman trump lied the entire time he was in office and… https://t.co/vzOvzuj0XM
Skunkchunks,@SpeakerMcCarthy This budget was established when it was SPENT.
slimshadye,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/Moxhf2NQQp
NWBill98,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/F7w3o2eS3w
pursehunter,@SpeakerMcCarthy https://t.co/FaPn8Q53vb
ProudTutu1029,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/x9GOugyXQg
CarolinaWoman50,@SpeakerMcCarthy I remember when @Jim_Jordan and @RepJimBanks was selected to serve on the J6 Committee but they we… https://t.co/I2r2FyUFQq
fhdwesterlund,@SpeakerMcCarthy Do you know what debt ceiling mean? It does not seem you know Kevin!
eventre75,@SpeakerMcCarthy By the look of this thread it is safe to say everyone thinks you're a HUGE SPITEFUL LOSER
karmali02326761,@SpeakerMcCarthy . You better fix this.  What a fking disgrace https://t.co/tKbCgPxwlH
BrendaLankarge,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/RH9hSd393R
lewisjelah,@SpeakerMcCarthy @RepMichaelGuest MTG …pipe bomb investigation! Good
Viv_Hype,"@SpeakerMcCarthy Just curious, did you give to private or public schools, and if public, how many students were in… https://t.co/ecLPGuzeRH"
gcole63,RT @Kodi4momma: @SpeakerMcCarthy Fine but keep your religion out of my school! I’m a taxpayer! Separation of church and state. You collect…
eventre75,@SpeakerMcCarthy 🥜🥜less wonder 👆👆  https://t.co/WuyH8ssUA2
libert_ce,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/CckansCAzk
eventre75,@SpeakerMcCarthy 🥜🥜less wonder 👆  https://t.co/WuyH8ssUA2
jojorabbit_roth,@SpeakerMcCarthy Make it happen.
JohninCT2,@SpeakerMcCarthy Typical BS from a whiny and weak Speaker of the House who did anything in his power to sell off hi… https://t.co/9Ty00obHYg
datboytfab,@SpeakerMcCarthy You aint finna do shit lol
eventre75,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/WSGE6UEowe
TheTruthofPA,@SpeakerMcCarthy *cough* Clinton impeachment *cough*
fredlevin5,@SpeakerMcCarthy This is code for the continuation of white supremacy. It started right after Brown v Board of Educ… https://t.co/Qps7Ynqq5g
SamGillam4,@SpeakerMcCarthy Use impeachment? More like left with little choice
crying4babs,RT @LynnCha22280011: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
SJMCK7,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/0k18oCkJlu
crying4babs,RT @demandjusticexo: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
HillTexasMom,@SpeakerMcCarthy You made it to speaker. Good for you. Now you need to walk the walk. No more back room dirty deals… https://t.co/ZOawHWWewm
SilenceDamned,@SpeakerMcCarthy  is the most dominated (not dominating) Speaker of the house https://t.co/IjXIApYllU
KittyGrumble,@SpeakerMcCarthy Not your problem.
kdmccli17,@SpeakerMcCarthy 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  Coup plot much kev?  #SpecialCounsel 😂
crying4babs,RT @DCelesteSpencer: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
Christo67104239,@SpeakerMcCarthy Its not for political reasons its the Law fire him and get harris out!!!Now!!! When do we want it we want it NOW!
SGY4World,RT @Fuzzy_Fuzzbutt: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
Jay_OBrien,@SpeakerMcCarthy https://t.co/OIAru3SjE6
moalusi_victor,RT @ChidiNwatu: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChr…
DizzyDees,RT @JimWrig08299591: @SpeakerMcCarthy https://t.co/yoIB48Tl3R
moalusi_victor,RT @SpryOld: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @RepChrisS…
crying4babs,RT @edeplorableunum: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @R…
DizzyDees,RT @JimWrig08299591: @SpeakerMcCarthy https://t.co/hVdEo256to
crying4babs,RT @ChicagoWindy62: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
CLEOCANO4,"RT @LizzyLeff: @SpeakerMcCarthy Just not the ones that were protecting the Capitol on 1/6, right Kev?"
ChrisPatterDu,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/WGE3v1aKQX
crying4babs,RT @YpsiGal: @SpeakerMcCarthy @BarnettforAZ @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenst…
katheyjberry,"@SpeakerMcCarthy Have you met with anybody in Bakersfield, Kern County or Tulare County about our schools, Kevin? T… https://t.co/9fckcISmFA"
Cher5719,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/hMHpP99DxT
donna_henniger,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/1Q9P41Kqcq
libert_ce,"@SpeakerMcCarthy They do. In 1954 my patients moved from the worst school district in York County, PA to the most p… https://t.co/ZM5VbYyUl5"
crying4babs,RT @ChicagoWindy62: @SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup @Re…
HighlanderGirl,"RT @AlCappuccinoIT: @SpeakerMcCarthy Yeah, you’re upholding some great standards there: Marge on Oversight &amp; Homeland Security; Santos on S…"
Tazmarac,@SpeakerMcCarthy That proposed budget is a huge “NO”. Not ever. U db as.
BlaqueIcedQuofi,"RT @13WJM: @SpeakerMcCarthy You'll ""speak"" when you're spoken to, Slick. https://t.co/Gmbety1gnf"
BRYCEHA47400968,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ViN8Q4Vxsk
BlaqueIcedQuofi,RT @thetrueshelby: @SpeakerMcCarthy @SarahHuckabee https://t.co/SyECF3DGOu
brob0444,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/ypVxwdN2rs
BlaqueIcedQuofi,RT @Kodi4momma: @SpeakerMcCarthy Fine but keep your religion out of my school! I’m a taxpayer! Separation of church and state. You collect…
rickbarnett1950,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/VW9T4RGide
cbsith19,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/3JUIg4Ilrc
BlaqueIcedQuofi,"RT @jals2010: @SpeakerMcCarthy As Speaker in Name Only (SINO), Kevin McCarthyism believes in empowering the NRA so that parents remain terr…"
BiscuitsMurphy,@SpeakerMcCarthy https://t.co/vk6vL7QTV9
RJWest64,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/izIlbcux44
Flint_Youngblud,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/DK9zV0j3PR
justLiam300,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/5TUrBfGeh5
LoudMus66317374,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/4ddSoKfLDX
kitzbill,@SpeakerMcCarthy Should have the same criteria about delegating positions in congress. I see you you’re following T… https://t.co/fKizJEK1GV
TrakaValia,"@SpeakerMcCarthy As the soil, however fertile, is unable to produce anything without cultivation, so also the mind… https://t.co/2mRRGKgQPS"
Geogeek1974,@SpeakerMcCarthy Did marge approve this tweet or did you get to write it yourself?
CarmenB52528683,"@SpeakerMcCarthy While I agree with this statement, I’d like to know why the GOP is now sooooo interested in childr… https://t.co/K9kc3FbcHf"
cstmizd,@SpeakerMcCarthy @RepMichaelGuest Cool! He can start with the 134 seditionist Republicans in the House who tried to overturn the election.
SeamusDONOVAN6,@SpeakerMcCarthy FYI - The Truth And Jesse Watters Is an Anomaly !!!!
TemporalRoyalty,@SpeakerMcCarthy @RepMikeTurner @TomColeOK04 @RulesReps @RepGallagher @RobWittman @michaelcburgess @RepBradWenstrup… https://t.co/JTNe25hIgD
KayTDid1,RT @mommytlc: @SpeakerMcCarthy The Republican Party is a cesspool of corruption and hatred. Not one of you make a difference in the lives o…
