user,text 
ArtChicken4,@POTUS https://t.co/LR1vP6HBJN
dbfistheone,@POTUS Try harder.
btctams09,@POTUS Living the dream. .
deon333777,@POTUS God bye Joe you got to go me oh mio. We'll see you in your new cell in your orange jumpsuit right beside all… https://t.co/vC0tpNU5iA
CarolJonapoo,@POTUS 3.09 you dork
BreezeandDrums,@POTUS Worst presiden ever! 👽👎🏼
CherylM19589165,@POTUS Maybe you should think about that when you cut another check to Ukraine.
MichaelVrooma10,@POTUS 🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
Iamcamren,@POTUS Not in my neighboorhood. Its still $5 per gallon
twitsofshame,@POTUS He who controls the present controls the past.  Rewriting history to dignify your actions.
JeremyBettis71,"@POTUS How about you work on the cost NEEDS like food before ""wants"". You don't have to have internet to do your ho… https://t.co/YksmNO4PnV"
craigdyson,@POTUS This is NOT the job of the government.
RedShift2024,@POTUS Still $1.50 HIGHER than when you took that office. Lies and manipulation.
JanORice1,"@POTUS   How about it ?  And while you’re at it, remove Insurrection Ginni  from the Library of Congress board ! https://t.co/iulHJpMsLs"
drofnala,"@POTUS Rising⛽️costs were caused by your kowtow to the green team eliminating US energy self-sufficiency, killing p… https://t.co/6yNSWF3EIP"
planetxx2024,@POTUS All lies!
peel1965,@POTUS But you said you couldn’t control gas prices?  #BidenCrimeFamilly
JulieKonkel,@POTUS You are the worst president ever!
Mobfigure303,"@POTUS Yeah that shits back up, idk what you're talking about https://t.co/AZ4AfHoTZz"
volumes96,@POTUS Dude chill
BrentJamesJack,"@POTUS I thought you informed everybody you have nothing to do, nor control over gas prices... 🤔🤔🤔"
87cr250r,@POTUS Energy prices spiked after your election and before Putin's war.
DriveTofu,@POTUS Mf if u didn’t cancel using the oil in our own country we wouldn’t have to use our reserves. Do u even know what reserve means?
pettaymemah,@POTUS It'll just balance out by being taken from us in other ways. That's how it always goes.
jg54611,@POTUS Wrong you've cost American taxpayers at least that much and handed it to welfare recipients
karensvogt,@POTUS Secure?  You mean shut down like you did?  How about securing our border?
MichaelVrooma10,@POTUS 🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
trevor87602723,"RT @aubrey_huff: @POTUS Lower it down to Trump gas prices &amp; give each American a $10,000 dollar “I fucked up gas prices” check or shut the…"
PPodvorec,@POTUS You cannot take credit for lower gas prices. Your administration took no responsibility for rising gas prices. Liars!!
Bradley50635631,@POTUS That's BS and you know it.
pdxamateur10s,@POTUS There’s always a library
ValeriMakarov2,@POTUS Скоро на парашу старичок пойдёт .
Needforchangeu1,@POTUS Well your healthcare plans mean millions of Americans have no health cover. Medicare for ALL would only cost… https://t.co/BJNMhJPEpn
AirborneMedic87,"@POTUS Maybe you could have piped American crude into the reserves, if you didn't ace the pipeline, but, then again… https://t.co/3PUU3u7CoD"
TomFarr89099714,@POTUS Joe Biden is lying again. Joe Biden and the democrats closed the Keystone pipeline. Joe Biden and the democr… https://t.co/KHFDoCkIy3
G_Meister_,"@POTUS But under Joe Bidens leadership, they have to"
UFavrit1,@POTUS Infrastructure investments are fine. How about ANYTHING ELSE? Just a single freaking bridge?
curt_brower,@POTUS The bottom line is to cut wasteful spending. Give me a red pen and I'll fix the budget. Oh yeah I'm going to… https://t.co/NuSGXkdDGk
MichaelVrooma10,@POTUS 🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
billy_bagels,@POTUS Joe always blaming someone else for his messes. Great leadership
DukeofFlorida,@POTUS we should probably be fiscally responsible instead of raising the debt ceiling.
j_norm_baker,"@POTUS @JoeBiden No matter how many times you say it, it’s still a lie Joseph. YOU are the direct cause of energy $… https://t.co/Gdz2BvbN4a"
Paulgas9,@POTUS It’s time you start blaming the gas station owners!
Jeff537352981,@POTUS You weaken us by stifling our production and sending our reserves to other countries while begging opec to r… https://t.co/siWDAwMDQl
1gmakelly,@POTUS But…… eggs …. Litter boxes😬
rkansas123,@POTUS The bridge already charges a toll just for this reason upkeep .
EuropaTwin,@POTUS Wow. They're 4.20 instead of 5.80. What a win. 😐
worksucks69,"@POTUS WTF!! Gas is up to 3,75 here you lying dildo licker"
volumes96,"@POTUS Of all things, this is what you’re worried about ?"
PeteyKern,"@POTUS Ok, thx"
MichaelVrooma10,@POTUS 🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮
TMwerkx,@POTUS 🖕🖕🖕🖕🖕🖕
Cardsfan71,@POTUS Quit lying
BarryHz,@POTUS Your administration caused the gas monstrosity
WokeConnoisseur,@POTUS Russia bad 🤡🤡🤡  Clown   Worst president ever
ArtChicken4,@POTUS https://t.co/G3s3lW6QkL
HomesteaderJeff,@POTUS How?
MiDiamondDave,@POTUS https://t.co/ZrLgCoZLCm
DadSensitive,@POTUS Driving over that bridge with your son huh https://t.co/AuJKUB0xRv
MacarioCervant4,@POTUS Job reclamation. Fixed it for u.
ScottPulver,@POTUS Can u fix my retirement fund that's down tens of thousands
RainyReal,@POTUS Does he realize he's only appealing to the people that blindly accept his shortcomings?
ArtChicken4,@POTUS https://t.co/WAlewR8cnX
SmithSm64548916,@POTUS biden tell some more lies
StevenL46895136,@POTUS 🤣🤣🤣🤣 Your speech writers a worse than KJP.
melissa74466847,@POTUS Should we thank Russia?
DavidHogberg4,@POTUS Return to energy independence and complete the pipeline.
Angrywife22,"@POTUS Not in California! Not even close. I am confused, you said you are not responsible for gas prices!"
ppsreal,@POTUS Lol shut up already you bot
JoyWhite54,@POTUS More prosperous for the already wealthy.
madhavanpallan,@POTUS 🇺🇸🇺🇸🇺🇳🇺🇳🛰🛰
Takemetofived,@POTUS Can we upgrade our President instead?
ArtChicken4,@POTUS https://t.co/HoFGFYNQCD
KevinSchroller,@POTUS Biden  classified  papers https://t.co/FLwnmYPsMg
Cardsfan71,@POTUS Quit fucking lying. They went up $.50 the last month.
RogerLook,@POTUS  price of gas per gallon up 0.35 cents this morning. stations saying going up again Tuesday morning.
TheZilChill,@POTUS I don’t think work means what you think it means
MichaelVrooma10,@POTUS 🤢🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮
WantToFghtAbtIt,@POTUS Cute. Ours went up again this year and my parents are scrambling to find a new plan because the one they had almost doubled.
Bolmstead235,@POTUS No...Metronet is...I never seen a politician dig a trench in my front yard to give me high speed internet...… https://t.co/9tMOYOuB99
JorgeZiras1,@POTUS https://t.co/D05m0zRj0P
mydaddysboy,"@POTUS How bout that border challenge or the energy dependency we now face.  Sounds like you should STFU and lead, but you can't."
Elkcode,@POTUS You’re a liar it’s not caused by Putin. It’s caused by Joe Biden. Your lies won’t work with the American peo… https://t.co/WDb6k17OaY
PaulaPiazzese,@POTUS Gas should have never gone up as much as it did. What you have done to our country is criminal.
el_gato_Floyd,@POTUS Haha
FrustratedAmer6,@POTUS https://t.co/wRGQ1baZjS
GannawayRb,"@POTUS More Classified Docs, really?"
AB48420889,@POTUS Will you or whoever is impersonating your account plz SUFB
JasonKreps37,@POTUS Amp draw won't change with a new panel. This is a lie
ZebHemsworth,@POTUS Lies.
MrBoomstick420,@POTUS What now
PaulJaco6,@POTUS Your a TRAITOR
volumes96,"@POTUS Of all things, this is really what you’re worried about ?"
BreezeandDrums,@POTUS Your administration is the worst in US history! Gas prices was not a priority for you! Allow illegal migration was!🥾🤡
Tystick8173,@POTUS Shouldn’t the tolls from the bridge pay for that?  Asking for the American taxpayer.
dgjordanjr,@POTUS What about EGGS?
randygazay,@POTUS Went to you keep putting up this B's
NoShow03,@POTUS 🖕🖕🖕❤️
yankings_,@POTUS i blame curfraud for this
btctheonomy,@POTUS And costing 100 million families $5000 extra per year to do it. Great work.
zulyJC,@POTUS Parents shouldn’t have to worry if they’ll be living in their cars cuz they can’t afford rent! These cost of… https://t.co/CXJ95QDXrY
jeeperNh,@POTUS Will someone please let me know when the savings are going to start. I sure haven't seen any !!
MikeBel32092873,@POTUS When are you going to open up your other house to the fbi?
wareaglelife1,@POTUS No it’s not
D12ewskiii,@POTUS How about rent
Rhinorobinson16,@POTUS Blah blah blah gaslighting as usual
Elocin433,"@POTUS Maybe if we weren't paying thousands in taxes so they can be sent to the Ukraine for laundering, we wouldn't have to."
PPodvorec,@POTUS Piece of crap!!
GaryWatling3,"@POTUS There is something wrong when our schools expect everyone to have WiFi. I want the teachers teaching, provid… https://t.co/afAgi9eT6k"
el_gato_Floyd,@POTUS LMAO
AsifBurki15,@POTUS Your  priorities are not to facilitate  your people because you are wasting billions of rupees in the war
sinnsity1,@POTUS Nope 👎 up 25ć here in @Texas
mmcasey712,@POTUS Not true!
DEOPPRESSOLIBE8,@POTUS @JoeBiden https://t.co/hlWbujdteC
BellaRisttaa,"RT @emma_lindgrey: @POTUS Of course, there are better bridges in America, but this one definitely needs to be reconstructed."
IrisSamuel8,@POTUS Seriously?
PDXMobileDesign,"@POTUS Good, I was concerned I wouldn't have access to the fentanyl store downtown."
realTheOriental,@POTUS Nobody likes you.
KSMoneyCoach,"@POTUS While raising everything else $8,000. No good. How much of your ill-gotten gains do you think you'll have to… https://t.co/IzAPHKaOij"
ju_ulan,"@POTUS There you go again, lying. The Proposal will: &gt;Cancel All federal taxes &amp; abolish IRS &gt;Cancel income taxes,… https://t.co/qRf8AYhjAU"
Harlansburg33,@POTUS Oh?  But weren't they like $2 something  when that guy before you was President?    Hello?!  *crickets*
PupusaSlayer,@POTUS You said it was Putins fault for high gas prices. Are you now taking credit for the “lowered but stil high prices?”
MrBoomstick420,@POTUS So how long till you run us out of oil before you fill it up
Momofnation,@POTUS They are up $.20 since last week. Gas prices were lower before you were president.
WPatton111,@POTUS Wait! Gas prices are way higher now then when Biden took office! Is UT endorsing this misinformation? I wond… https://t.co/f9HyvcAlMs
plushvelvet1,@POTUS stay out that man's business and focus on US.
MichaelVrooma10,@POTUS 🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮
ScottPickle7,@POTUS Biden us a criminal and a criminally installed dictator.
SatansBaby2000,@POTUS It was much lower around election time.... 🤔
ImRedzBoy,@POTUS https://t.co/fV79QUbn0J
RandyokeW,@POTUS Talk about misinformation!
Brice0713,@POTUS You still have a job WHY
TTLAmerica,RT @ArcticChillin: @POTUS But prices for everything are still going up. Including gas! https://t.co/5BLaZ6ciP8
jkmotoman,"@POTUS According to my poll, reading comments. People are not happy Joe"
most_sarcastic,"@POTUS Only after you came into office and made them shoot up.  Now, you want us to believe $3/gallon is a great price!  AH, NO"
NatTurners,RT @CollinRugg: @POTUS You forgot about the part where gas prices skyrocketed from $1.50 to $5 under your Administration.
SethHess100,@POTUS Pandering to simple people to gain votes…there are more important issues..
RichNascak,@POTUS The Liar-in-Chief is at it again. https://t.co/4KtVGqpEMx
chahn01,@POTUS Liar
ChrisCa5133990,"@POTUS You can fix it because you made it happen. While you are at it, replace what you stole from the strategic reseve"
el_gato_Floyd,@POTUS Lmao
Michele43594577,@POTUS Your legacy will be the destruction of our nation!
420Deadhead420_,@POTUS You sold it to China you traitor
gram_parker1,@POTUS https://t.co/4kPp3Oc93D
JayJingle4,@POTUS 🫣
plotpointradio,@POTUS How about a cow magnet tax credit for better gas mileage?
DougBrunson3,@POTUS Get out of the way
MistyPatriot,@POTUS Be quiet! Go lie down!
Wat2James,@POTUS https://t.co/QCAPG1JIkb
mmcasey712,@POTUS Not true mine are going up! 🙄
greggonbad,"@POTUS let's go back to the days of real education where homework is done on paper, no computer necessary and the student retained more."
rkansas123,@POTUS Thought that was what the 8 dollar toll on every bridge in the Bay Area was for ?
malpractsix,RT @LPNational: @POTUS No parent should have to go into debt for a carton of eggs.   Abolish the Federal Reserve.
chip4miller,@POTUS https://t.co/UNFvlaV0D4
StellaBlue1207,@POTUS Ok
Travis_nCoop,@POTUS Egg prices are?
nomad2003,"@POTUS So what,,  groceries still cost 25% than when you took office. Gas is 60% percent higher and electricity is… https://t.co/L0pyNXC7za"
